date;ipsrc;ipdst;proto;portdst;ruleid;action;interin;interout
2022-03-07 17:57:05;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:06;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:13;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:16;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:16;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:23;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:23;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:26;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:26;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:26;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:27;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:28;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:28;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:28;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:29;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:29;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:30;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:31;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:31;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:31;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:32;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:32;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:33;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:34;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:36;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:36;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:36;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:37;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:38;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:38;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:38;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:39;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:39;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:40;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:41;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:41;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:41;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:42;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:42;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:43;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:43;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:46;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:46;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:47;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:47;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:48;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:48;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:49;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:50;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:50;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:50;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:51;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:51;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:52;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:52;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:53;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:53;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:54;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:55;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:55;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:55;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:56;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:56;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:57;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:57;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:58;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:57:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:00;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:00;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:00;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;20;3;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 17:58:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:03;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:03;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:05;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:05;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:05;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:05;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:06;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:06;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:07;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:10;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:13;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:16;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:23;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:26;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:29;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:29;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:29;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:29;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:29;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:29;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:32;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:32;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:32;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:33;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:33;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:33;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:36;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:39;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:39;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:39;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:39;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:39;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:40;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:42;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:42;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:42;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:42;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:42;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:43;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:45;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:46;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:46;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:49;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:49;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:49;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:49;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:49;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:49;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:52;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:52;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:52;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:52;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:52;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:52;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:55;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:55;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:55;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:55;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:55;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:56;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:56;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:59;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:58:59;192.168.0.37;192.168.0.255;UDP;138;5;Permit;IN;
2022-03-07 17:59:01;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:01;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:01;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:01;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:02;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:02;192.168.0.40;192.168.0.33;TCP;8080;8;Permit;IN;
2022-03-07 17:59:02;192.168.0.40;192.168.0.33;TCP;443;7;Permit;IN;
2022-03-07 17:59:02;192.168.0.40;192.168.0.33;TCP;445;6;Permit;IN;
2022-03-07 17:59:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 17:59:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 17:59:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 17:59:02;192.168.0.40;192.168.0.33;TCP;80;4;Permit;IN;
2022-03-07 17:59:04;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:04;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:04;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:04;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:04;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:05;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:06;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:06;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:08;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:09;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:11;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:11;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:11;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:11;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:12;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:15;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:16;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:18;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:19;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:21;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:21;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:21;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:21;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:21;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:22;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:23;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:23;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:24;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:24;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:25;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:27;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:27;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:27;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:27;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:28;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:28;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:30;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:30;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:30;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:30;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:31;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:31;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:33;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:33;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:33;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:33;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:34;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:34;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:35;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:36;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:36;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
2022-03-07 17:59:37;192.168.0.40;192.168.0.33;TCP;21;3;Permit;IN;
